ANO_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|ALMACEN|SEC_ALMACEN|NOMBRE_ALMACEN|TIPO_TRANSAC|NOMBRE_TIPO_TRANSACCION|NRO_MOVIMTO|NRO_ORDEN|PROVEEDOR|NOMBRE_PROVEEDOR|OBSERVACION|FECHA_MOVIMTO|MES_MOVIMTO|NOMBRE_MES|TIPO_USO|NRO_GUIA|NRO_FACTURA|ESTADO_KARDEX|FECHA_REG|DOCUM_CONFIRMA|FECHA_CONFIRMA|GLOSA|TIPO_BIEN|GRUPO_BIEN|NOMBRE_GRUPO|CLASE_BIEN|NOMBRE_CLASE|FAMILIA_BIEN|NOMBRE_FAMILIA|ITEM_BIEN|NOMBRE_ITEM|UNIDAD_MEDIDA|UNIDAD_MEDIDA_DESC|MARCA|NOMBRE_MARCA|CANT_ARTICULO|PRECIO_UNIT|VALOR_TOTAL
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0440|ARROZ SUPERIOR|128|KILOGRAMO|1177|SIN MARCA.                                                                                          |60|2,69|161,4
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0173|MAÍZ BLANCO|128|KILOGRAMO|1185|SIN MARCA...                                                                                        |20|6,5|130
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0071|QUINUA|128|KILOGRAMO|1177|SIN MARCA.                                                                                          |8|7|56
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|96|VERDURAS, FRUTOS, TUBÉRCULOS, HONGOS Y SIMILARES|0007|LEGUMBRES|0145|LENTEJA CALIDAD 1 - EXTRA|128|KILOGRAMO|1177|SIN MARCA.                                                                                          |20|5,32|106,4
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|96|VERDURAS, FRUTOS, TUBÉRCULOS, HONGOS Y SIMILARES|0002|TUBÉRCULOS Y RAICES|0116|PAPA SECA|128|KILOGRAMO|1177|SIN MARCA.                                                                                          |16|6,5|104
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0001|ACEITES COMESTIBLES Y SIMILARES|0054|ACEITE VEGETAL COMESTIBLE|349|LITRO|1177|SIN MARCA.                                                                                          |16|7,2225|115,56
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |3|0|0|MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                   ||03/03/2020|3|MARZO                           |C|03        |03             |CON CONFORMIDAD                 |11/03/2020 10:11:17|03                                                |03/03/2020|PECOSA N° 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                 |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0005|AZÚCAR|0048|AZUCAR RUBIA DOMESTICA|128|KILOGRAMO|1177|SIN MARCA.                                                                                          |20|2,8|56
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|54|LECHE Y DERIVADOS|0005|LECHE EVAPORADA|0042|LECHE EVAPORADA DESCREMADA X 400 g APROX.|112|UNIDAD|1189|SIN MARCA....                                                                                       |30,75|7,317073|225
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|14|CARNES EN GENERAL |0006|CARNES EN CONSERVA|0012|ANCHOVETA EN GRATED EN ACEITE VEGETAL X 120 g|112|UNIDAD|1189|SIN MARCA....                                                                                       |12,75|13,705882|174,75
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0440|ARROZ SUPERIOR|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |75|2,69|201,75
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0173|MAÍZ BLANCO|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |25|6,5|162,5
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0003|GRANOS Y CEREALES|0071|QUINUA|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |10|7|70
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|96|VERDURAS, FRUTOS, TUBÉRCULOS, HONGOS Y SIMILARES|0007|LEGUMBRES|0145|LENTEJA CALIDAD 1 - EXTRA|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |25|5,32|133
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|96|VERDURAS, FRUTOS, TUBÉRCULOS, HONGOS Y SIMILARES|0002|TUBÉRCULOS Y RAICES|0116|PAPA SECA|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |20|6,5|130
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0001|ACEITES COMESTIBLES Y SIMILARES|0054|ACEITE VEGETAL COMESTIBLE|349|LITRO|1189|SIN MARCA....                                                                                       |20|7,222|144,44
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|004|ALMACEN DONACIONES                      |4|NEA - DONACION                  |4|0|0|MUNIC. PROV. DE PISCO PROGRTAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                ||03/03/2020|3|MARZO                           |C|04        |04             |CON CONFORMIDAD                 |12/03/2020 8:58:24|04                                                |03/03/2020|PECOSA N° 02MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA                                                                                                                                                                                                                  |B|09|ALIMENTOS Y BEBIDAS PARA PERSONAS|06|ACEITES, AZÚCAR, CEREALES, GRANOS Y HARINAS|0005|AZÚCAR|0048|AZUCAR RUBIA DOMESTICA|128|KILOGRAMO|1189|SIN MARCA....                                                                                       |25|2,8|70
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|27|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL:  MEDICAMENTOS CONTRA EL PARKINSON|0009|BIPERIDENO.|0002|BIPERIDENO CLORHIDRATO 2 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |2000|0,079845|159,69
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|05|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL: ANTICONVULSIVOS|0008|CARBAMAZEPINA.|0001|CARBAMAZEPINA 200 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |500|0,07462|37,31
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|05|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL: ANTICONVULSIVOS|0009|CLONAZEPAM.|0003|CLONAZEPAM 2 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |1000|0,01612|16,12
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|05|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL: ANTICONVULSIVOS|0009|CLONAZEPAM.|0002|CLONAZEPAM 500 µg (0.5 mg) TAB|112|UNIDAD|328|SIN MARCA                                                                                           |1000|0,01644|16,44
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|48|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL:  ANTIPSICÓTICOS|0069|FLUFENAZINA|0004|FLUFENAZINA DECANOATO 25 mg/mL INY 1 mL|112|UNIDAD|328|SIN MARCA                                                                                           |50|4,0504|202,52
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|49|MEDICAMENTOS PARA SIST.NERVIOSO CENTRAL:  SEDANTES, ANSIOLÍTICOS, ANTIDEPRESIVOS, HIPNÓTICOS Y OTROS|0032|FLUOXETINA.|0001|FLUOXETINA (COMO CLORHIDRATO) 20 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |1500|0,04372|65,58
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|49|MEDICAMENTOS PARA SIST.NERVIOSO CENTRAL:  SEDANTES, ANSIOLÍTICOS, ANTIDEPRESIVOS, HIPNÓTICOS Y OTROS|0048|LITIO CARBONATO.|0002|LITIO CARBONATO 300 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |100|0,3311|33,11
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|48|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL:  ANTIPSICÓTICOS|0009|RISPERIDONA|0002|RISPERIDONA 2 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |7000|0,034277|239,94
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |1|0|0|DIRESA -ICA  (SISMED)                                                                               |400 DIRECCION REGIONAL DE SALUD - ICA                                                               |03/03/2020|3|MARZO                           |C|01        |01             |CON CONFORMIDAD                 |10/03/2020 9:45:24|01                                                |03/03/2020|PECOSA N° 1474400 DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                          |B|58|PRODUCTOS FARMACÉUTICOS|49|MEDICAMENTOS PARA SIST.NERVIOSO CENTRAL:  SEDANTES, ANSIOLÍTICOS, ANTIDEPRESIVOS, HIPNÓTICOS Y OTROS|0033|SERTRALINA_|0003|SERTRALINA (COMO CLORHIDRATO) 50 mg TAB|112|UNIDAD|1184|SIN MARCA..                                                                                         |5000|0,062374|311,87
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |5|0|0|DIREC. REG. DE SALUD ICA CENTRO DE DISTRIBUCION (SISMED)                                            |DIRESA - ICACENTRO DE DISTRIBUCION (SISMED)                                                         |03/03/2020|3|MARZO                           |C|05        |05             |CON CONFORMIDAD                 |16/03/2020 14:15:47|05                                                |03/03/2020|PECOSA N° 0001DIRECICION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SSIMED)                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|42|INMUNOLÓGICOS:  SUEROS, INMUNOGLOBULINAS Y OTROS|0007|SUERO ANTILOXOSCÉLICO.|0002|SUERO ANTILOXOSCELICO 8 g/5 mL INY|112|UNIDAD|1185|SIN MARCA...                                                                                        |7|84,96|594,72
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |6|0|0|DIRECC. REG. DE SALUD - ICA CENTRO DE DISTRIBUCION (SISMED)                                         |PECOSA N° 0005DIRECICION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SSIMED)                     |03/03/2020|3|MARZO                           |C|06        |06             |CON CONFORMIDAD                 |16/03/2020 14:29:56|06                                                |03/03/2020|PECOSA N° 0005DIRECICION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SSIMED)                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|43|INMUNOLÓGICOS:  VACUNAS|0022|VACUNA CONTRA EL ROTAVIRUS|0001|VACUNA CONTRA EL ROTAVIRUS PLV (SUSPENSION ORAL) 1 DOSIS|112|UNIDAD|972|.SIN MARCA                                                                                          |85|26,624118|2263,05
