AnioEje,Region,TipoGobiernoAbv,TipoGobierno,SectorCod,Sector,PliegoCod,Pliego,SecuenciaEjecutoraCod,EjecutoraCod,Ejecutora,AlmacenCod,SecuenciaAlmacenCod,Almacen,TipoTransaccionCod,TipoTransaccion,MovimientoID,OrdenCompraID,ProveedorCodigo,Proveedor,ObservacionDonacion,MovimientoFecha,MovimientoMesCod,MovimientoMes,TipoUsoCodigo,GuiaRemisionCodigo,FacturaNumero,EstadoKardex,FechaRegistro,ConformidadIngresoDocumento,ConformidadIngresoFecha,IngresoGlosa,BienTipoCod,BienGrupoCod,BienGrupo,BienClaseCod,BienClase,BienFamiliaCod,BienFamilia,BienItemCod,BienItem,BienUnidaMedidaCod,BienUnidadMedida,BienMarcaCod,BienMarca,BienCantidad,BienPrecioUnitario,BienValorTotal
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,31,MEDICAMENTOS CARDIOVASCULARES: ANTIHIPERTENSIVOS,20,LOSARTAN,1,LOSARTAN POTASICO 50 mg TAB,112,UNIDAD,2713,SIN MARCA DN,1000.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,40,HORMONAS Y ANTAGONISTAS HORM.: AGENTES ANTIDIABETICOS Y AGENTES HIPERGLICEMICOS,18,METFORMINA,1,METFORMINA CLORHIDRATO 850 mg TAB,112,UNIDAD,2713,SIN MARCA DN,900.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,19,MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS MEDICAM CONTRA AMEBIASIS GIARDIASIS Y TRICHOMONIASIS,4,METRONIDAZOL.,2,METRONIDAZOL 500 mg TAB,112,UNIDAD,2713,SIN MARCA DN,3000.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,15,MEDICAMENTOS ANTIINFECCIOSOS ANTIBIOTICOS: MISCELANEAS,8,NITROFURANTOINA,3,NITROFURANTOINA 100 mg TAB,112,UNIDAD,2713,SIN MARCA DN,500.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,38,"MEDICAMENTOS QUE AFECTAN SIST.GASTROINTEST.: ANTIACIDOS, LAXANTES, ANTIDIARREIC, ANTIULCER. Y OTROS",71,OMEPRAZOL.,2,OMEPRAZOL 20 mg CAP LM,112,UNIDAD,2713,SIN MARCA DN,8000.0,1e-06,0.01
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,63,AGENTES QUE ACTUAN SOBRE EL MUSCULO ESQUELETICO,1,ORFENADRINA,2,ORFENADRINA CITRATO 30 mg/mL INY 2 mL,112,UNIDAD,2713,SIN MARCA DN,2000.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,2,"MEDICAMENTOS ANALGESICOS, ANTIPIRETICOS, ANTIINFLAMATORIOS Y ANTIGOTOSOS",46,PARACETAMOL.,11,PARACETAMOL 500 mg TAB,112,UNIDAD,2713,SIN MARCA DN,2000.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,33,MEDICAMENTOS DERMATOLOGICOS,96,PERMETRINA.,10,PERMETRINA 5 g/100 g (5 %) CRM 60 g,112,UNIDAD,2713,SIN MARCA DN,400.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,29,PRODUCTOS SANGUINEOS Y SUCEDANEOS DEL PLASMA,3,POLIGELINA,4,POLIGELINA 3.5 g/100 mL (3.5 %) INY 500 mL,112,UNIDAD,2713,SIN MARCA DN,70.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,71,HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES,7,PREDNISONA.,1,PREDNISONA 5 mg TAB,112,UNIDAD,2713,SIN MARCA DN,500.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,71,HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES,7,PREDNISONA.,5,PREDNISONA 5 mg/5 mL JBE 120 mL,112,UNIDAD,2713,SIN MARCA DN,300.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,71,HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES,7,PREDNISONA.,3,PREDNISONA 50 mg TAB,112,UNIDAD,2713,SIN MARCA DN,2000.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,50,"MEDICAMENTOS QUE ACTUAN EN LAS VIAS RESPIRATORIAS: ANTIASMAT, ANTIHISTAM. (BLOQUEADORES H1) Y OTROS",49,SALBUTAMOL.,17,SALBUTAMOL (COMO SULFATO) 100 ug/DOSIS AER 200 DOSIS,112,UNIDAD,2713,SIN MARCA DN,800.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,51,"AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROL.:  SOL. CORRECT DE TRAST.HIDRICOS, ELECTROL. Y AC. BAS.",13,SAL DE REHIDRATACION,2,SALES DE REHIDRATACION ORAL (FORMULA OMS: 20.5 g/L) PLV,112,UNIDAD,2713,SIN MARCA DN,5000.0,1e-06,0.01
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,2,0,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL,INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA,2020-03-31,3,MARZO,C,PEC Ndeg0004,INF.TEC.Ndeg04-D,CON CONFORMIDAD,2020-04-02,INF.TEC Ndeg04-2020/DAUM,2020-03-24,"INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. Ndeg04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME Ndeg249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA Ndeg0004-2020-DGDN.",B,58,PRODUCTOS FARMACEUTICOS,44,MEDICAMENTOS QUE ACTUAN SOBRE ORGANOS SENSORIALES,61,TETRACICLINA CLORHIDRATO (USO OFTALMICO),1,TETRACICLINA CLORHIDRATO 1 g/100 g (1 %) UNG OFT 6 g,112,UNIDAD,2713,SIN MARCA DN,400.0,1e-06,0.0
2020,HUANCAVELICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,447,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,803,400,REGION HUANCAVELICA-SALUD,3,0,ALMACEN DARES,4,NEA - DONACION,16,0,0,CENARES,POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS VIH SIDA SEGUN PECOSA Ndeg0188-2020-CEN,2020-03-03,3,MARZO,C,PEC Ndeg0188,14-2020,CON CONFORMIDAD,2020-03-03,PECOSA Ndeg0188-2020-CENARES,2020-03-02,POR LA DONACION RECIBIDA DEL CENARES PARA LA ESTRATEGIA DE ITS VIH SIDA SEGUN PECOSA Ndeg0188-2020-CENARES.,B,35,PRODUCTOS QUIMICOS INCLUYE BIO-QUIMICOS Y GASES INDUSTR. Y REACTIVOS DE ANALISIS CLINICOS Y DIAG,86,"REACTIVOS Y OTROS SIMILAR P/ANAL. DE ANATOMOPATOLOGIA, INMUNOLOGIA, CITOGENET., BIOLOG MOLEC Y OTROS",3,CEPAS / ANTIGENOS,768,ANTIGENO RPR X 100 DETERMINACIONES ,112,UNIDAD,3290,SIN MARCA CENA.,20.0,58.0,1160.0
2020,SAN MARTIN,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,459,GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1060,403,REGION SAN MARTIN-SALUD ALTO HUALLAGA,1,1,SUB ALM.GRAL.,4,NEA - DONACION,1,0,0,OFICINA DE GESTION DE SERVICIOS DE SALUD BAJO MAYO,TERMOS PARA VACUNAS,2020-03-30,3,MARZO,C,CSP.147,001,CON CONFORMIDAD,2020-04-07,001,2020-03-30,TERMOS PARA LOS CY P.SALUD DE TOCACHE,B,64,ENSERES Y ACCESORIOS  :  INCLUYE AULAS Y TALLERES,61,ENSERES Y ACCESORIOS  DE MATERIAL SINTETICO,5,OTROS ENSERES Y ACCESORIOS DE MATERIAL SINTETICO,530,PAQUETE FRIO DE AGUA CON TAPA ROSCA 400 mL,112,UNIDAD,328,SIN MARCA,1368.0,1.500043,2052.06
2020,SAN MARTIN,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,459,GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1060,403,REGION SAN MARTIN-SALUD ALTO HUALLAGA,1,1,SUB ALM.GRAL.,4,NEA - DONACION,1,0,0,OFICINA DE GESTION DE SERVICIOS DE SALUD BAJO MAYO,TERMOS PARA VACUNAS,2020-03-30,3,MARZO,C,CSP.147,001,CON CONFORMIDAD,2020-04-07,001,2020-03-30,TERMOS PARA LOS CY P.SALUD DE TOCACHE,B,53,HOSPITALIZACION,64,MOBILIARIO DE HOSPITALIZACION,9831,TERMO PARA TRANSPORTE DE BIOLOGICOS Y VACUNAS,2,TERMO PORTA VACUNAS 1.7 L,112,UNIDAD,20006,BLOW KINGS,114.0,31.857894,3631.8
2020,APURIMAC,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,442,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1037,402,REGION APURIMAC-HOSPITAL GUILLERMO DIAZ DE LA VEGA-ABANCAY,1,1,ALMACEN CENTRAL HRGDV/AB,4,NEA - DONACION,1,0,0,GOB. REG. DE APURIMAC- PRO DESARROLLO APURIMAC,TRANSFERENCIA DE BIEN  AL HOSPITAL REGIONAL G.VD.V.-AB.,2020-05-16,5,MAYO,C,N/E-019,N/E-019,CON CONFORMIDAD,2020-05-16,PCS/Ndeg 00428,2020-05-16,INGROSO POR DONACION,B,89,"VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES",96,VESTUARIOS,12,OTROS VESTUARIOS,2269,OVEROL DE DENIM UNISEX,112,UNIDAD,840,S/M,100.0,197.0,19700.0
2020,APURIMAC,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,442,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1037,402,REGION APURIMAC-HOSPITAL GUILLERMO DIAZ DE LA VEGA-ABANCAY,1,1,ALMACEN CENTRAL HRGDV/AB,4,NEA - DONACION,2,0,0,"MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO- ADM. GENERAL",DONACION DE 02 MODULOS PARA  COVID -19  SEGUN. RESOLUCION DIRECTORAL Ndeg 113-2020-DG-HRGDVA,2020-05-21,5,MAYO,C,N/E-020,R/D-Ndeg 113-2020,CON CONFORMIDAD,2020-05-21,n/e-020-2020,2020-05-21,DONACION DE MODULO PARA UNIDAD COVID-19,B,14,BIENES DE ACTIVO FIJO NO CATALOGADOS POR SBN,14,BIENES ACTIVOS FIJOS PRE FABRICADOS ,2,MODULOS PRE FABRICADOS,8,MODULO PRE FABRICADO DE METAL DE 1 AMBIENTE,112,UNIDAD,328,SIN MARCA,2.0,13345.0,26690.0
2020,APURIMAC,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,442,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1037,402,REGION APURIMAC-HOSPITAL GUILLERMO DIAZ DE LA VEGA-ABANCAY,1,1,ALMACEN CENTRAL HRGDV/AB,4,NEA - DONACION,3,0,0,REGION APURIMAC-SALUD APURIMAC,,2020-05-21,5,MAYO,C,N/E-021,N/E-021,CON CONFORMIDAD,2020-05-21,G/R-0003656,2020-05-21,ENTRADA DE INSUMOS DE DONACION,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, UTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGIA: MATERIALES,16,PAPELES TOALLA,330,PAPEL TOALLA HOJA SIMPLE BLANCO X 300 m,112,UNIDAD,396,ELITE,350.0,26.1562,9154.67
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,787,402,REGION CAJAMARCA-SALUD CUTERVO,1,2,ALMACEN INSTITUCIONAL,4,NEA - DONACION,1,0,0,REGION CAJAMARCA - DISA CUTERVO,DONACION SEGUN PEDISO DE COMPRA DE SALIDAD N:a 551 DE LA DIRECCION REGIONAL DE SALUD CAJAMARCA,2020-04-30,4,ABRIL,C,01,RDS -177-2020,CON CONFORMIDAD,2020-05-07,RDS-177-2020,2020-05-07,DONACION SEGUN PEDISO DE COMPRA DE SALIDAD N:a 551 DE LA DIRECCION REGIONAL DE SALUD CAJAMARCA,B,74,OFICINA,8,COMPUTO,7250,MODEM EXTERNO,1,MODEM EXTERNO,112,UNIDAD,2420,ZTE,7.0,133.0,931.0
